# OpenTelemetry Metrics report: .csv, 4 fields: 
# <metric name>, <period start, nanoseconds>, <period end, nanoseconds>, <metric value>
# See CsvMetricsExporter for details.
# 
# NAME, PERIOD_START_NANOS, PERIOD_END_NANOS, VALUE
StorageLockContext.competingThreads.avg,1747805109417000000,1747805169480000000,0.009174311926605505
FilePageCacheLockFree.totalPagesReclaimed,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1747805109417000000,1747805169480000000,3042
FilePageCacheLockFree.totalPagesHandedOver,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.nativeBytesInUse,1747805109417000000,1747805169480000000,16384
FilePageCache.disposedBuffers,1747805109417000000,1747805169480000000,3
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1747805109417000000,1747805169480000000,504641
FilePageCacheLockFree.totalPagesRequested,1747805109417000000,1747805169480000000,49
StreamlinedBlobStorage.recordsRelocated,1747805109417000000,1747805169480000000,0
MappedFileStorage.storages,1747805109417000000,1747805169480000000,13
FilePageCacheLockFree.totalHeapBytesReclaimed,1747805109417000000,1747805169480000000,0
StreamlinedBlobStorage.recordsDeleted,1747805109417000000,1747805169480000000,19
FilePageCache.pageHits,1747805109417000000,1747805169480000000,65
FilePageCacheLockFree.housekeeperTurnsSkipped,1747805109417000000,1747805169480000000,12139
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747805109417000000,1747805169480000000,250642432
FilePageCacheLockFree.totalPageAllocationsWaited,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.heapBytesInUse,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1747805109417000000,1747805169480000000,16384
FileChannelInterruptsRetryer.totalRetriedAttempts,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.totalPagesWriteMs,1747805109417000000,1747805169480000000,25
FilePageCacheLockFree.totalPagesAllocated,1747805109417000000,1747805169480000000,2
FilePageCacheLockFree.totalPagesRequestsMs,1747805109417000000,1747805169480000000,3
MappedFileStorage.totalTimeSpentOnMappingUs,1747805109417000000,1747805169480000000,1065405
DirectByteBufferAllocator.hits,1747805109417000000,1747805169480000000,3
MappedFileStorage.totalBytesMapped,1747805109417000000,1747805169480000000,127926272
FilePageCache.maxCacheSizeInBytes,1747805109417000000,1747805169480000000,250626048
FilePageCache.pageFastCacheHits,1747805109417000000,1747805169480000000,7516
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747805109417000000,1747805169480000000,0
DirectByteBufferAllocator.disposed,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.totalBytesRead,1747805109417000000,1747805169480000000,2386
DirectByteBufferAllocator.misses,1747805109417000000,1747805169480000000,243
FilePageCache.totalPageLoadsUs,1747805109417000000,1747805169480000000,190656
FilePageCache.pageLoads,1747805109417000000,1747805169480000000,244
FilePageCache.totalPageDisposalsUs,1747805109417000000,1747805169480000000,1249
FilePageCacheLockFree.totalBytesRequested,1747805109417000000,1747805169480000000,401408
FilePageCache.pageLoadsAboveSizeThreshold,1747805109417000000,1747805169480000000,0
FilePageCache.maxRegisteredFiles,1747805109417000000,1747805169480000000,547
StorageLockContext.competingThreads.90P,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1747805109417000000,1747805169480000000,0
FilePageCacheLockFree.totalPagesReadMs,1747805109417000000,1747805169480000000,1
FilePageCache.capacityInBytes,1747805109417000000,1747805169480000000,503316478
DirectByteBufferAllocator.reclaimed,1747805109417000000,1747805169480000000,3
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1747805109417000000,1747805169480000000,2348017
MappedFileStorage.totalPagesMapped,1747805109417000000,1747805169480000000,13
FilePageCache.uncachedFileAccess,1747805109417000000,1747805169480000000,162
StorageLockContext.competingThreads.max,1747805109417000000,1747805169480000000,1
FilePageCacheLockFree.totalBytesWritten,1747805109417000000,1747805169480000000,2419
StreamlinedBlobStorage.recordsAllocated,1747805109417000000,1747805169480000000,32637
FilePageCacheLockFree.totalPagesWritten,1747805109417000000,1747805169480000000,1
FilePageCacheLockFree.housekeeperTurnsDone,1747805109417000000,1747805169480000000,109
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747805109417000000,1747805169480000000,0
FlushQueue.queueSize90P,1747805109417000000,1747805169480000000,34
FlushQueue.executionTime90PNs,1747805109417000000,1747805169480000000,1507327
FlushQueue.waitingTimeAvgNs,1747805109417000000,1747805169480000000,1.9556648205358437E8
FlushQueue.waitingTimeMaxNs,1747805109417000000,1747805169480000000,7784628223
NonBlockingReadAction.finalizedExecutionsCount,1747805109417000000,1747805169480000000,49
NonBlockingReadAction.finalizedExecutionTimeUs,1747805109417000000,1747805169480000000,1080285
AWTEventQueue.dispatchTime90PNs,1747805109417000000,1747805169480000000,17563647
FlushQueue.executionTimeAvgNs,1747805109417000000,1747805169480000000,1.0975915437364228E7
NonBlockingReadAction.failedExecutionTimeUs,1747805109417000000,1747805169480000000,3645
AWTEventQueue.dispatchTimeTotalNS,1747805109417000000,1747805169480000000,38093247566
AWTEventQueue.dispatchTimeMaxNs,1747805109417000000,1747805169480000000,4764729343
FlushQueue.waitingTime90PNs,1747805109417000000,1747805169480000000,333447167
WriteAction.executionsCount,1747805109417000000,1747805169480000000,45
AWTEventQueue.dispatchTimeAvgNs,1747805109417000000,1747805169480000000,2.6735839870786518E7
FlushQueue.executionTimeMaxNs,1747805109417000000,1747805169480000000,4764729343
FlushQueue.tasksExecuted,1747805109417000000,1747805169480000000,1381
NonBlockingReadAction.failedExecutionsCount,1747805109417000000,1747805169480000000,1
ReadAction.executionsCount,1747805109417000000,1747805169480000000,93212
FlushQueue.queueSizeAvg,1747805109417000000,1747805169480000000,12.301230992034757
AWTEventQueue.eventsDispatched,1747805109417000000,1747805169480000000,1424
FlushQueue.queueSizeMax,1747805109417000000,1747805169480000000,84
FileNameCache.totalMisses,1747805109417000000,1747805169480000000,99980
FileNameCache.queries,1747805109417000000,1747805169480000000,1334818
JVM.maxNativeBytes,1747805109417000000,1747805169480000000,-1
JVM.totalBytesAllocated,1747805109417000000,1747805169480000000,2020482296
OS.loadAverage,1747805109417000000,1747805169480000000,48.33740234375
JVM.maxHeapBytes,1747805109417000000,1747805169480000000,2147483648
JVM.usedNativeBytes,1747805109417000000,1747805169480000000,368425240
JVM.threadCount,1747805109417000000,1747805169480000000,120
JVM.totalCpuTimeMs,1747805109417000000,1747805169480000000,32224
JVM.GC.collections,1747805109417000000,1747805169480000000,20
JVM.GC.collectionTimesMs,1747805109417000000,1747805169480000000,423
JVM.usedHeapBytes,1747805109417000000,1747805169480000000,406635008
workspaceModel.pre.handlers.ms,1747805109417000000,1747805169480000000,1
workspaceModel.init.bridges.ms,1747805109417000000,1747805169480000000,1
workspaceModel.updates.ms,1747805109417000000,1747805169480000000,156
workspaceModel.updates.precise.ms,1747805109417000000,1747805169480000000,0
workspaceModel.replace.project.model.ms,1747805109417000000,1747805169480000000,0
workspaceModel.updates.count,1747805109417000000,1747805169480000000,3
workspaceModel.loading.from.cache.ms,1747805109417000000,1747805169480000000,2725
workspaceModel.to.snapshot.ms,1747805109417000000,1747805169480000000,0
workspaceModel.initializing.ms,1747805109417000000,1747805169480000000,1
workspaceModel.update.unloaded.entities.ms,1747805109417000000,1747805169480000000,0
workspaceModel.collect.changes.ms,1747805109417000000,1747805169480000000,0
workspaceModel.check.recursive.update.ms,1747805109417000000,1747805169480000000,3
workspaceModel.loading.total.ms,1747805109417000000,1747805169480000000,3823
workspaceModel.mutableEntityStorage.add.diff.ms,1747805109417000000,1747805169480000000,7
workspaceModel.mutableEntityStorage.modify.entity.ms,1747805109417000000,1747805169480000000,95
jps.apply.loaded.storage.ms,1747805109417000000,1747805169480000000,82
jps.reload.project.entities.ms,1747805109417000000,1747805169480000000,0
jps.global.get.library.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleManagerBridge.create.module.instance.ms,1747805109417000000,1747805169480000000,15
jps.global.initialize.library.bridges.after.loading.ms,1747805109417000000,1747805169480000000,0
workspaceModel.global.updates.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleManagerBridge.load.all.modules.ms,1747805109417000000,1747805169480000000,222
jps.library.entities.serializer.load.entities.ms,1747805109417000000,1747805169480000000,0
jps.global.handle.before.change.events.ms,1747805109417000000,1747805169480000000,0
jps.save.global.entities.ms,1747805109417000000,1747805169480000000,6
workspaceModel.mutableEntityStorage.mutable.ext.mapping.ms,1747805109417000000,1747805169480000000,45
jps.save.changed.project.entities.ms,1747805109417000000,1747805169480000000,22
jps.app.storage.content.reader.load.component.ms,1747805109417000000,1747805169480000000,1
jps.project.serializers.load.ms,1747805109417000000,1747805169480000000,4
workspaceModel.mutableEntityStorage.add.entity.ms,1747805109417000000,1747805169480000000,37
workspaceModel.moduleManagerBridge.newModule.ms,1747805109417000000,1747805169480000000,0
workspaceModel.global.updates.count,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.remove.entity.ms,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.referrers.ms,1747805109417000000,1747805169480000000,0
jps.artifact.entities.serializer.load.entities.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleBridgeLoader.loading.modules.ms,1747805109417000000,1747805169480000000,4318
workspaceModel.mutableEntityStorage.to.snapshot.ms,1747805109417000000,1747805169480000000,9
workspaceModel.mutableEntityStorage.replace.by.source.ms,1747805109417000000,1747805169480000000,8
workspaceModel.moduleManagerBridge.build.module.graph.ms,1747805109417000000,1747805169480000000,1
jps.project.serializers.save.ms,1747805109417000000,1747805169480000000,22
workspaceModel.mutableEntityStorage.collect.changes.ms,1747805109417000000,1747805169480000000,1
workspaceModel.delayed.project.synchronizer.sync.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleBridge.before.changed.ms,1747805109417000000,1747805169480000000,0
jps.modifiable.module.model.bridge.renaming.ms,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.has.same.entities.ms,1747805109417000000,1747805169480000000,0
jps.module.iml.entities.serializer.save.entities.ms,1747805109417000000,1747805169480000000,10
jps.facet.change.listener.before.change.events.ms,1747805109417000000,1747805169480000000,3
jps.global.get.library.by.name.ms,1747805109417000000,1747805169480000000,0
jps.facet.change.listener.process.change.events.ms,1747805109417000000,1747805169480000000,1
workspaceModel.moduleManagerBridge.set.unloadedModules.ms,1747805109417000000,1747805169480000000,0
jps.app.storage.content.writer.save.component.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleManagerBridge.new.nonPersistent.module.ms,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.put.entity.ms,1747805109417000000,1747805169480000000,31
workspaceModel.save.cache.to.file.ms,1747805109417000000,1747805169480000000,67
jps.modifiable.module.model.bridge.disposing.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleBridge.facet.initialization.ms,1747805109417000000,1747805169480000000,0
jps.load.initial.state.ms,1747805109417000000,1747805169480000000,109
jps.modifiable.module.model.bridge.new.module.ms,1747805109417000000,1747805169480000000,37
workspaceModel.orphan.listener.update.ms,1747805109417000000,1747805169480000000,7
workspaceModel.moduleBridge.update.option.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleManagerBridge.load.module.ms,1747805109417000000,1747805169480000000,0
jps.facet.change.listener.init.bridge.ms,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.entities.ms,1747805109417000000,1747805169480000000,1
jps.modifiable.module.model.bridge.load.module.ms,1747805109417000000,1747805169480000000,0
workspaceModel.moduleManagerBridge.get.modules.ms,1747805109417000000,1747805169480000000,2
jps.library.entities.serializer.save.entities.ms,1747805109417000000,1747805169480000000,0
jps.global.handle.changed.events.ms,1747805109417000000,1747805169480000000,0
workspaceModel.global.apply.state.to.project.ms,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.mutable.vfurl.index.ms,1747805109417000000,1747805169480000000,0
jps.storage.jps.conf.reader.load.component.ms,1747805109417000000,1747805169480000000,49
jps.global.initialize.library.bridges.ms,1747805109417000000,1747805169480000000,0
workspaceModel.global.apply.state.to.project.builder.ms,1747805109417000000,1747805169480000000,8
workspaceModel.mutableEntityStorage.resolve.ms,1747805109417000000,1747805169480000000,0
jps.global.get.libraries.ms,1747805109417000000,1747805169480000000,2
jps.artifact.entities.serializer.save.entities.ms,1747805109417000000,1747805169480000000,0
workspaceModel.load.cache.from.file.ms,1747805109417000000,1747805169480000000,0
workspaceModel.load.cache.metadata.from.file.ms,1747805109417000000,1747805169480000000,0
workspaceModel.mutableEntityStorage.entities.by.source.ms,1747805109417000000,1747805169480000000,0
jps.load.project.to.empty.storage.ms,1747805109417000000,1747805169480000000,3365
jps.module.iml.entities.serializer.load.entities.ms,1747805109417000000,1747805169480000000,0
workspaceModel.sync.entities.ms,1747805109417000000,1747805169480000000,0
Indexes.entries.lookupDuration90PMs,1747805109417000000,1747805169480000000,119.0
Indexes.stubs.lookupDurationAvgMs,1747805109417000000,1747805169480000000,4.256598240469208
Indexes.stubs.lookups,1747805109417000000,1747805169480000000,682.0
Indexes.entries.lookupDurationAvgMs,1747805109417000000,1747805169480000000,31.17241379310345
Indexes.allKeys.lookups,1747805109417000000,1747805169480000000,0.0
IndexesFlusher.totalFlushes,1747805109417000000,1747805169480000000,73
Indexes.allKeys.lookupDurationMaxMs,1747805109417000000,1747805169480000000,0.0
Indexes.allKeys.lookupDuration90PMs,1747805109417000000,1747805169480000000,0.0
IndexesFlusher.totalContentionQuotaSpent,1747805109417000000,1747805169480000000,1
IndexesFlusher.totalFlushesRetried,1747805109417000000,1747805169480000000,0
Indexes.stubs.lookupDurationMaxMs,1747805109417000000,1747805169480000000,455.0
Indexes.entries.lookups,1747805109417000000,1747805169480000000,29.0
Indexes.entries.lookupDurationMaxMs,1747805109417000000,1747805169480000000,343.0
IndexesFlusher.totalFlushingTimeUs,1747805109417000000,1747805169480000000,25083709
Indexes.stubs.lookupDuration90PMs,1747805109417000000,1747805169480000000,1.0
Indexes.allKeys.lookupDurationAvgMs,1747805109417000000,1747805169480000000,0.0
StorageLockContext.competingThreads.avg,1747805169480000000,1747805229438000000,0.0
FilePageCacheLockFree.totalPagesReclaimed,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalNativeBytesReclaimed,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.housekeeperTimeSpentMs,1747805169480000000,1747805229438000000,178
FilePageCacheLockFree.totalPagesHandedOver,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.nativeBytesInUse,1747805169480000000,1747805229438000000,16384
FilePageCache.disposedBuffers,1747805169480000000,1747805229438000000,0
StreamlinedBlobStorage.totalLiveRecordsPayloadBytes,1747805169480000000,1747805229438000000,137316
FilePageCacheLockFree.totalPagesRequested,1747805169480000000,1747805229438000000,40
StreamlinedBlobStorage.recordsRelocated,1747805169480000000,1747805229438000000,0
MappedFileStorage.storages,1747805169480000000,1747805229438000000,13
FilePageCacheLockFree.totalHeapBytesReclaimed,1747805169480000000,1747805229438000000,0
StreamlinedBlobStorage.recordsDeleted,1747805169480000000,1747805229438000000,0
FilePageCache.pageHits,1747805169480000000,1747805229438000000,62
FilePageCacheLockFree.housekeeperTurnsSkipped,1747805169480000000,1747805229438000000,44496
DirectByteBufferAllocator.totalSizeOfBuffersAllocatedInBytes,1747805169480000000,1747805229438000000,255885312
FilePageCacheLockFree.totalPageAllocationsWaited,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.heapBytesInUse,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalNativeBytesAllocated,1747805169480000000,1747805229438000000,0
FileChannelInterruptsRetryer.totalRetriedAttempts,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalPagesWriteMs,1747805169480000000,1747805229438000000,1
FilePageCacheLockFree.totalPagesAllocated,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalPagesRequestsMs,1747805169480000000,1747805229438000000,0
MappedFileStorage.totalTimeSpentOnMappingUs,1747805169480000000,1747805229438000000,1065405
DirectByteBufferAllocator.hits,1747805169480000000,1747805229438000000,0
MappedFileStorage.totalBytesMapped,1747805169480000000,1747805229438000000,127926272
FilePageCache.maxCacheSizeInBytes,1747805169480000000,1747805229438000000,255868928
FilePageCache.pageFastCacheHits,1747805169480000000,1747805229438000000,2575
FilePageCacheLockFree.totalClosedStoragesReclaimed,1747805169480000000,1747805229438000000,0
DirectByteBufferAllocator.disposed,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalBytesRead,1747805169480000000,1747805229438000000,0
DirectByteBufferAllocator.misses,1747805169480000000,1747805229438000000,5
FilePageCache.totalPageLoadsUs,1747805169480000000,1747805229438000000,3724
FilePageCache.pageLoads,1747805169480000000,1747805229438000000,5
FilePageCache.totalPageDisposalsUs,1747805169480000000,1747805229438000000,7
FilePageCacheLockFree.totalBytesRequested,1747805169480000000,1747805229438000000,327680
FilePageCache.pageLoadsAboveSizeThreshold,1747805169480000000,1747805229438000000,0
FilePageCache.maxRegisteredFiles,1747805169480000000,1747805229438000000,547
StorageLockContext.competingThreads.90P,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalHeapBytesAllocated,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalPagesReadMs,1747805169480000000,1747805229438000000,0
FilePageCache.capacityInBytes,1747805169480000000,1747805229438000000,503316478
DirectByteBufferAllocator.reclaimed,1747805169480000000,1747805229438000000,0
StreamlinedBlobStorage.totalLiveRecordsCapacityBytes,1747805169480000000,1747805229438000000,178468
MappedFileStorage.totalPagesMapped,1747805169480000000,1747805229438000000,13
FilePageCache.uncachedFileAccess,1747805169480000000,1747805229438000000,6
StorageLockContext.competingThreads.max,1747805169480000000,1747805229438000000,0
FilePageCacheLockFree.totalBytesWritten,1747805169480000000,1747805229438000000,3162
StreamlinedBlobStorage.recordsAllocated,1747805169480000000,1747805229438000000,19
FilePageCacheLockFree.totalPagesWritten,1747805169480000000,1747805229438000000,5
FilePageCacheLockFree.housekeeperTurnsDone,1747805169480000000,1747805229438000000,119
DirectByteBufferAllocator.totalSizeOfBuffersCachedInBytes,1747805169480000000,1747805229438000000,0
FlushQueue.queueSize90P,1747805169480000000,1747805229438000000,7
FlushQueue.executionTime90PNs,1747805169480000000,1747805229438000000,184319
FlushQueue.waitingTimeAvgNs,1747805169480000000,1747805229438000000,1.0968486915158825E7
FlushQueue.waitingTimeMaxNs,1747805169480000000,1747805229438000000,2365587455
NonBlockingReadAction.finalizedExecutionsCount,1747805169480000000,1747805229438000000,427
NonBlockingReadAction.finalizedExecutionTimeUs,1747805169480000000,1747805229438000000,148456
AWTEventQueue.dispatchTime90PNs,1747805169480000000,1747805229438000000,1028095
FlushQueue.executionTimeAvgNs,1747805169480000000,1747805229438000000,231670.24246079614
NonBlockingReadAction.failedExecutionTimeUs,1747805169480000000,1747805229438000000,17402
AWTEventQueue.dispatchTimeTotalNS,1747805169480000000,1747805229438000000,7164285219
AWTEventQueue.dispatchTimeMaxNs,1747805169480000000,1747805229438000000,1019215871
FlushQueue.waitingTime90PNs,1747805169480000000,1747805229438000000,5898239
WriteAction.executionsCount,1747805169480000000,1747805229438000000,9
AWTEventQueue.dispatchTimeAvgNs,1747805169480000000,1747805229438000000,762145.7859196933
FlushQueue.executionTimeMaxNs,1747805169480000000,1747805229438000000,71827455
FlushQueue.tasksExecuted,1747805169480000000,1747805229438000000,2487
NonBlockingReadAction.failedExecutionsCount,1747805169480000000,1747805229438000000,6
ReadAction.executionsCount,1747805169480000000,1747805229438000000,105234
FlushQueue.queueSizeAvg,1747805169480000000,1747805229438000000,2.3856051467631683
AWTEventQueue.eventsDispatched,1747805169480000000,1747805229438000000,9389
FlushQueue.queueSizeMax,1747805169480000000,1747805229438000000,27
FileNameCache.totalMisses,1747805169480000000,1747805229438000000,500
FileNameCache.queries,1747805169480000000,1747805229438000000,22745
JVM.maxNativeBytes,1747805169480000000,1747805229438000000,-1
JVM.totalBytesAllocated,1747805169480000000,1747805229438000000,658089688
OS.loadAverage,1747805169480000000,1747805229438000000,35.06005859375
JVM.maxHeapBytes,1747805169480000000,1747805229438000000,2147483648
JVM.usedNativeBytes,1747805169480000000,1747805229438000000,415718184
JVM.threadCount,1747805169480000000,1747805229438000000,65
JVM.totalCpuTimeMs,1747805169480000000,1747805229438000000,25462
JVM.GC.collections,1747805169480000000,1747805229438000000,7
JVM.GC.collectionTimesMs,1747805169480000000,1747805229438000000,219
JVM.usedHeapBytes,1747805169480000000,1747805229438000000,448637672
workspaceModel.pre.handlers.ms,1747805169480000000,1747805229438000000,1
workspaceModel.init.bridges.ms,1747805169480000000,1747805229438000000,1
